5010	4.2623678005E-2
5011	4.2623678005E-2
5012	4.2623678005E-2
5013	4.2623678005E-2
5014	4.2623678005E-2
5015	4.2623678005E-2
5016	4.2623678005E-2
5017	4.2623678005E-2
5018	4.2623678005E-2
5019	4.2623678005E-2
5020	4.2623678005E-2
5021	4.2623678005E-2
5022	4.2623678005E-2
5023	4.2623678005E-2
5024	4.2623678005E-2
5025	4.2623678005E-2
5026	4.2623678005E-2
5027	4.2623678005E-2
5028	4.2623678005E-2
5029	4.2623678005E-2
5030	4.2623678005E-2
5031	4.2623678005E-2
5032	4.2623678005E-2
5033	4.2623678005E-2
5034	4.2623678005E-2
5035	4.2623678005E-2
5036	4.2623678005E-2
5037	4.2623678005E-2
5038	4.2623678005E-2
5039	4.2623678005E-2
5040	4.2623678005E-2
5041	4.2623678005E-2
5042	4.2623678005E-2
5043	4.2623678005E-2
5044	4.2623678005E-2
5045	4.2623678005E-2
5046	4.2623678005E-2
5047	4.2623678005E-2
5048	4.2623678005E-2
5049	4.2623678005E-2
5050	4.2623678005E-2
5051	4.2623678005E-2
5052	4.2623678005E-2
5053	4.2623678005E-2
5054	4.2623678005E-2
5055	4.2623678005E-2
5056	4.2623678005E-2
5057	4.2623678005E-2
5058	4.2623678005E-2
5059	4.2623678005E-2
5060	4.2623678005E-2
5061	4.2623678005E-2
5062	4.2623678005E-2
5063	4.2623678005E-2
5064	4.2623678005E-2
5065	4.2623678005E-2
5066	4.2623678005E-2
5067	4.2623678005E-2
5068	4.2623678005E-2
5069	4.2623678005E-2
5070	4.2623678005E-2
5071	4.2623678005E-2
5072	4.2623678005E-2
5073	4.2623678005E-2
5074	4.2623678005E-2
5075	4.2623678005E-2
5076	4.2623678005E-2
5077	4.2623678005E-2
5078	4.2623678005E-2
5079	4.2623678005E-2
5080	4.2623678005E-2
5081	4.2623678005E-2
5082	4.2623678005E-2
5083	4.2623678005E-2
5084	4.2623678005E-2
5085	4.2623678005E-2
5086	4.2623678005E-2
5087	4.2623678005E-2
5088	4.2623678005E-2
5089	4.2623678005E-2
5090	4.2623678005E-2
5091	4.2623678005E-2
5092	4.2623678005E-2
5093	4.2623678005E-2
5094	4.2623678005E-2
5095	4.2623678005E-2
5096	4.2623678005E-2
5097	4.2623678005E-2
5098	4.2623678005E-2
5099	4.2623678005E-2
5100	4.2623678005E-2
5101	4.2623678005E-2
5102	4.2623678005E-2
5103	4.2623678005E-2
5104	4.2623678005E-2
5105	4.2623678005E-2
5106	4.2623678005E-2
5107	4.2623678005E-2
5108	4.2623678005E-2
5109	4.2623678005E-2
5110	4.2623678005E-2
5111	4.2623678005E-2
5112	4.2623678005E-2
5113	4.2623678005E-2
5114	4.2623678005E-2
5115	4.2623678005E-2
5116	4.2623678005E-2
5117	4.2623678005E-2
5118	4.2623678005E-2
5119	4.2623678005E-2
5120	4.2623678005E-2
5121	4.2623678005E-2
5122	4.2623678005E-2
5123	4.2623678005E-2
5124	4.2623678005E-2
5125	4.2623678005E-2
5126	4.2623678005E-2
5127	4.2623678005E-2
5128	4.2623678005E-2
5129	4.2623678005E-2
5130	4.2623678005E-2
5131	4.2623678005E-2
5132	4.2623678005E-2
5133	4.2623678005E-2
5134	4.2623678005E-2
5135	4.2623678005E-2
5136	4.2623678005E-2
5137	4.2623678005E-2
5138	4.2623678005E-2
5139	4.2623678005E-2
5140	4.2623678005E-2
5141	4.2623678005E-2
5142	4.2623678005E-2
5143	4.2623678005E-2
5144	4.2623678005E-2
5145	4.2623678005E-2
5146	4.2623678005E-2
5147	4.2623678005E-2
5148	4.2623678005E-2
5149	4.2623678005E-2
5150	4.2623678005E-2
5151	4.2623678005E-2
5152	4.2623678005E-2
5153	4.2623678005E-2
5154	4.2623678005E-2
5155	4.2623678005E-2
5156	4.2623678005E-2
5157	4.2623678005E-2
5158	4.2623678005E-2
5159	4.2623678005E-2
5160	4.2623678005E-2
5161	4.2623678005E-2
5162	4.2623678005E-2
5163	4.2623678005E-2
5164	4.2623678005E-2
5165	4.2623678005E-2
5166	4.2623678005E-2
5167	4.2623678005E-2
5168	4.2623678005E-2
5169	4.2623678005E-2
5170	4.2623678005E-2
5171	4.2623678005E-2
5172	4.2623678005E-2
5173	4.2623678005E-2
5174	4.2623678005E-2
5175	4.2623678005E-2
5176	4.2623678005E-2
5177	4.2623678005E-2
5178	4.2623678005E-2
5179	4.2623678005E-2
5180	4.2623678005E-2
5181	4.2623678005E-2
5182	4.2623678005E-2
5183	4.2623678005E-2
5184	4.2623678005E-2
5185	4.2623678005E-2
5186	4.2623678005E-2
5187	4.2623678005E-2
5188	4.2623678005E-2
5189	4.2623678005E-2
5190	4.2623678005E-2
5191	4.2623678005E-2
5192	4.2623678005E-2
5193	4.2623678005E-2
5194	4.2623678005E-2
5195	4.2623678005E-2
5196	4.2623678005E-2
5197	4.2623678005E-2
5198	4.2623678005E-2
5199	4.2623678005E-2
5200	4.2623678005E-2
5201	4.2623678005E-2
5202	4.2623678005E-2
5203	4.2623678005E-2
5204	4.2623678005E-2
5205	4.2623678005E-2
5206	4.2623678005E-2
5207	4.2623678005E-2
5208	4.2623678005E-2
5209	4.2623678005E-2
5210	4.2623678005E-2
5211	4.2623678005E-2
5212	4.2623678005E-2
5213	4.2623678005E-2
5214	4.2623678005E-2
5215	4.2623678005E-2
5216	4.2623678005E-2
5217	4.2623678005E-2
5218	4.2623678005E-2
5219	4.2623678005E-2
5220	4.2623678005E-2
5221	4.2623678005E-2
5222	4.2623678005E-2
5223	4.2623678005E-2
5224	4.2623678005E-2
5225	4.2623678005E-2
5226	4.2623678005E-2
5227	4.2623678005E-2
5228	4.2623678005E-2
5229	4.2623678005E-2
5230	4.2623678005E-2
5231	4.2623678005E-2
5232	4.2623678005E-2
5233	4.2623678005E-2
5234	4.2623678005E-2
5235	4.2623678005E-2
5236	4.2623678005E-2
5237	4.2623678005E-2
5238	4.2623678005E-2
5239	4.2623678005E-2
5240	4.2623678005E-2
5241	4.2623678005E-2
5242	4.2623678005E-2
5243	4.2623678005E-2
5244	4.2623678005E-2
5245	4.2623678005E-2
5246	4.2623678005E-2
5247	4.2623678005E-2
5248	4.2623678005E-2
5249	4.2623678005E-2
5250	4.2623678005E-2
5251	4.2623678005E-2
5252	4.2623678005E-2
5253	4.2623678005E-2
5254	4.2623678005E-2
5255	4.2623678005E-2
5256	4.2623678005E-2
5257	4.2623678005E-2
5258	4.2623678005E-2
5259	4.2623678005E-2
5260	4.2623678005E-2
5261	4.2623678005E-2
5262	4.2623678005E-2
5263	4.2623678005E-2
5264	4.2623678005E-2
5265	4.2623678005E-2
5266	4.2623678005E-2
5267	4.2623678005E-2
5268	4.2623678005E-2
5269	4.2623678005E-2
5270	4.2623678005E-2
5271	4.2623678005E-2
5272	4.2623678005E-2
5273	4.2623678005E-2
5274	4.2623678005E-2
5275	4.2623678005E-2
5276	4.2623678005E-2
5277	4.2623678005E-2
5278	4.2623678005E-2
5279	4.2623678005E-2
5280	4.2623678005E-2
5281	4.2623678005E-2
5282	4.2623678005E-2
5283	4.2623678005E-2
5284	4.2623678005E-2
5285	4.2623678005E-2
5286	4.2623678005E-2
5287	4.2623678005E-2
5288	4.2623678005E-2
5289	4.2623678005E-2
5290	4.2623678005E-2
5291	4.2623678005E-2
5292	4.2623678005E-2
5293	4.2623678005E-2
5294	4.2623678005E-2
5295	4.2623678005E-2
5296	4.2623678005E-2
5297	4.2623678005E-2
5298	4.2623678005E-2
5299	4.2623678005E-2
5300	4.2623678005E-2
5301	4.2623678005E-2
5302	4.2623678005E-2
5303	4.2623678005E-2
5304	4.2623678005E-2
5305	4.2623678005E-2
5306	4.2623678005E-2
5307	4.2623678005E-2
5308	4.2623678005E-2
5309	4.2623678005E-2
5310	4.2623678005E-2
5311	4.2623678005E-2
5312	4.2623678005E-2
5313	4.2623678005E-2
5314	4.2623678005E-2
5315	4.2623678005E-2
5316	4.2623678005E-2
5317	4.2623678005E-2
5318	4.2623678005E-2
5319	4.2623678005E-2
5320	4.2623678005E-2
5321	4.2623678005E-2
5322	4.2623678005E-2
5323	4.2623678005E-2
5324	4.2623678005E-2
5325	4.2623678005E-2
5326	4.2623678005E-2
5327	4.2623678005E-2
5328	4.2623678005E-2
5329	4.2623678005E-2
5330	4.2623678005E-2
5331	4.2623678005E-2
5332	4.2623678005E-2
5333	4.2623678005E-2
5334	4.2623678005E-2
5335	4.2623678005E-2
5336	4.2623678005E-2
5337	4.2623678005E-2
5338	4.2623678005E-2
5339	4.2623678005E-2
5340	4.2623678005E-2
5341	4.2623678005E-2
5342	4.2623678005E-2
5343	4.2623678005E-2
5344	4.2623678005E-2
5345	4.2623678005E-2
5346	4.2623678005E-2
5347	4.2623678005E-2
5348	4.2623678005E-2
5349	4.2623678005E-2
5350	4.2623678005E-2
5351	4.2623678005E-2
5352	4.2623678005E-2
5353	4.2623678005E-2
5354	4.2623678005E-2
5355	4.2623678005E-2
5356	4.2623678005E-2
5357	4.2623678005E-2
5358	4.2623678005E-2
5359	4.2623678005E-2
5360	4.2623678005E-2
5361	4.2623678005E-2
5362	4.2623678005E-2
5363	4.2623678005E-2
5364	4.2623678005E-2
5365	4.2623678005E-2
5366	4.2623678005E-2
5367	4.2623678005E-2
5368	4.2623678005E-2
5369	4.2623678005E-2
5370	4.2623678005E-2
5371	4.2623678005E-2
5372	4.2623678005E-2
5373	4.2623678005E-2
5374	4.2623678005E-2
5375	4.2623678005E-2
5376	4.2623678005E-2
5377	4.2623678005E-2
5378	4.2623678005E-2
5379	4.2623678005E-2
5380	4.2623678005E-2
5381	4.2623678005E-2
5382	4.2623678005E-2
5383	4.2623678005E-2
5384	4.2623678005E-2
5385	4.2623678005E-2
5386	4.2623678005E-2
5387	4.2623678005E-2
5388	4.2623678005E-2
5389	4.2623678005E-2
5390	4.2623678005E-2
5391	4.2623678005E-2
5392	4.2623678005E-2
5393	4.2623678005E-2
5394	4.2623678005E-2
5395	4.2623678005E-2
5396	4.2623678005E-2
5397	4.2623678005E-2
5398	4.2623678005E-2
5399	4.2623678005E-2
5400	4.2623678005E-2
5401	4.2623678005E-2
5402	4.2623678005E-2
5403	4.2623678005E-2
5404	4.2623678005E-2
5405	4.2623678005E-2
5406	4.2623678005E-2
5407	4.2623678005E-2
5408	4.2623678005E-2
5409	4.2623678005E-2
5410	4.2623678005E-2
5411	4.2623678005E-2
5412	4.2623678005E-2
5413	4.2623678005E-2
5414	4.2623678005E-2
5415	4.2623678005E-2
5416	4.2623678005E-2
5417	4.2623678005E-2
5418	4.2623678005E-2
5419	4.2623678005E-2
5420	4.2623678005E-2
5421	4.2623678005E-2
5422	4.2623678005E-2
5423	4.2623678005E-2
5424	4.2623678005E-2
5425	4.2623678005E-2
5426	4.2623678005E-2
5427	4.2623678005E-2
5428	4.2623678005E-2
5429	4.2623678005E-2
5430	4.2623678005E-2
5431	4.2623678005E-2
5432	4.2623678005E-2
5433	4.2623678005E-2
5434	4.2623678005E-2
5435	4.2623678005E-2
5436	4.2623678005E-2
5437	4.2623678005E-2
5438	4.2623678005E-2
5439	4.2623678005E-2
5440	4.2623678005E-2
5441	4.2623678005E-2
5442	4.2623678005E-2
5443	4.2623678005E-2
5444	4.2623678005E-2
5445	4.2623678005E-2
5446	4.2623678005E-2
5447	4.2623678005E-2
5448	4.2623678005E-2
5449	4.2623678005E-2
5450	4.2623678005E-2
5451	4.2623678005E-2
5452	4.2623678005E-2
5453	4.2623678005E-2
5454	4.2623678005E-2
5455	4.2623678005E-2
5456	4.2623678005E-2
5457	4.2623678005E-2
5458	4.2623678005E-2
5459	4.2623678005E-2
5460	4.2623678005E-2
5461	4.2623678005E-2
5462	4.2623678005E-2
5463	4.2623678005E-2
5464	4.2623678005E-2
5465	4.2623678005E-2
5466	4.2623678005E-2
5467	4.2623678005E-2
5468	4.2623678005E-2
5469	4.2623678005E-2
5470	4.2623678005E-2
5471	4.2623678005E-2
5472	4.2623678005E-2
5473	4.2623678005E-2
5474	4.2623678005E-2
5475	4.2623678005E-2
5476	4.2623678005E-2
5477	4.2623678005E-2
5478	4.2623678005E-2
5479	4.2623678005E-2
5480	4.2623678005E-2
5481	4.2623678005E-2
5482	4.2623678005E-2
5483	4.2623678005E-2
5484	4.2623678005E-2
5485	4.2623678005E-2
5486	4.2623678005E-2
5487	4.2623678005E-2
5488	4.2623678005E-2
5489	4.2623678005E-2
5490	4.2623678005E-2
5491	4.2623678005E-2
5492	4.2623678005E-2
5493	4.2623678005E-2
5494	4.2623678005E-2
5495	4.2623678005E-2
5496	4.2623678005E-2
5497	4.2623678005E-2
5498	4.2623678005E-2
5499	4.2623678005E-2
5500	4.2623678005E-2
5501	4.2623678005E-2
5502	4.2623678005E-2
5503	4.2623678005E-2
5504	4.2623678005E-2
5505	4.2623678005E-2
5506	4.2623678005E-2
5507	4.2623678005E-2
5508	4.2623678005E-2
5509	4.2623678005E-2
5510	4.2623678005E-2
5511	4.2623678005E-2
5512	4.2623678005E-2
5513	4.2623678005E-2
5514	4.2623678005E-2
5515	4.2623678005E-2
5516	4.2623678005E-2
5517	4.2623678005E-2
5518	4.2623678005E-2
5519	4.2623678005E-2
5520	4.2623678005E-2
5521	4.2623678005E-2
5522	4.2623678005E-2
5523	4.2623678005E-2
5524	4.2623678005E-2
5525	4.2623678005E-2
5526	4.2623678005E-2
5527	4.2623678005E-2
5528	4.2623678005E-2
5529	4.2623678005E-2
5530	4.2623678005E-2
5531	4.2623678005E-2
5532	4.2623678005E-2
5533	4.2623678005E-2
5534	4.2623678005E-2
5535	4.2623678005E-2
5536	4.2623678005E-2
5537	4.2623678005E-2
5538	4.2623678005E-2
5539	4.2623678005E-2
5540	4.2623678005E-2
5541	4.2623678005E-2
5542	4.2623678005E-2
5543	4.2623678005E-2
5544	4.2623678005E-2
5545	4.2623678005E-2
5546	4.2623678005E-2
5547	4.2623678005E-2
5548	4.2623678005E-2
5549	4.2623678005E-2
5550	4.2623678005E-2
5551	4.2623678005E-2
5552	4.2623678005E-2
5553	4.2623678005E-2
5554	4.2623678005E-2
5555	4.2623678005E-2
5556	4.2623678005E-2
5557	4.2623678005E-2
5558	4.2623678005E-2
5559	4.2623678005E-2
5560	4.2623678005E-2
5561	4.2623678005E-2
5562	4.2623678005E-2
5563	4.2623678005E-2
5564	4.2623678005E-2
5565	4.2623678005E-2
5566	4.2623678005E-2
5567	4.2623678005E-2
5568	4.2623678005E-2
5569	4.2623678005E-2
5570	4.2623678005E-2
5571	4.2623678005E-2
5572	4.2623678005E-2
5573	4.2623678005E-2
5574	4.2623678005E-2
5575	4.2623678005E-2
5576	4.2623678005E-2
5577	4.2623678005E-2
5578	4.2623678005E-2
5579	4.2623678005E-2
5580	4.2623678005E-2
5581	4.2623678005E-2
5582	4.2623678005E-2
5583	4.2623678005E-2
5584	4.2623678005E-2
5585	4.2623678005E-2
5586	4.2623678005E-2
5587	4.2623678005E-2
5588	4.2623678005E-2
5589	4.2623678005E-2
5590	4.2623678005E-2
5591	4.2623678005E-2
5592	4.2623678005E-2
5593	4.2623678005E-2
5594	4.2623678005E-2
5595	4.2623678005E-2
5596	4.2623678005E-2
5597	4.2623678005E-2
5598	4.2623678005E-2
5599	4.2623678005E-2
5600	4.2623678005E-2
5601	4.2623678005E-2
5602	4.2623678005E-2
5603	4.2623678005E-2
5604	4.2623678005E-2
5605	4.2623678005E-2
5606	4.2623678005E-2
5607	4.2623678005E-2
5608	4.2623678005E-2
5609	4.2623678005E-2
5610	4.2623678005E-2
5611	4.2623678005E-2
5612	4.2623678005E-2
5613	4.2623678005E-2
5614	4.2623678005E-2
5615	4.2623678005E-2
5616	4.2623678005E-2
5617	4.2623678005E-2
5618	4.2623678005E-2
5619	4.2623678005E-2
5620	4.2623678005E-2
5621	4.2623678005E-2
5622	4.2623678005E-2
5623	4.2623678005E-2
5624	4.2623678005E-2
5625	4.2623678005E-2
5626	4.2623678005E-2
5627	4.2623678005E-2
5628	4.2623678005E-2
5629	4.2623678005E-2
5630	4.2623678005E-2
5631	4.2623678005E-2
5632	4.2623678005E-2
5633	4.2623678005E-2
5634	4.2623678005E-2
5635	4.2623678005E-2
5636	4.2623678005E-2
5637	4.2623678005E-2
5638	4.2623678005E-2
5639	4.2623678005E-2
5640	4.2623678005E-2
5641	4.2623678005E-2
5642	4.2623678005E-2
5643	4.2623678005E-2
5644	4.2623678005E-2
5645	4.2623678005E-2
5646	4.2623678005E-2
5647	4.2623678005E-2
5648	4.2623678005E-2
5649	4.2623678005E-2
5650	4.2623678005E-2
5651	4.2623678005E-2
5652	4.2623678005E-2
5653	4.2623678005E-2
5654	4.2623678005E-2
5655	4.2623678005E-2
5656	4.2623678005E-2
5657	4.2623678005E-2
5658	4.2623678005E-2
5659	4.2623678005E-2
5660	4.2623678005E-2
5661	4.2623678005E-2
5662	4.2623678005E-2
5663	4.2623678005E-2
5664	4.2623678005E-2
5665	4.2623678005E-2
5666	4.2623678005E-2
5667	4.2623678005E-2
5668	4.2623678005E-2
5669	4.2623678005E-2
5670	4.2623678005E-2
5671	4.2623678005E-2
5672	4.2623678005E-2
5673	4.2623678005E-2
5674	4.2623678005E-2
5675	4.2623678005E-2
5676	4.2623678005E-2
5677	4.2623678005E-2
5678	4.2623678005E-2
5679	4.2623678005E-2
5680	4.2623678005E-2
5681	4.2623678005E-2
5682	4.2623678005E-2
5683	4.2623678005E-2
5684	4.2623678005E-2
5685	4.2623678005E-2
5686	4.2623678005E-2
5687	4.2623678005E-2
5688	4.2623678005E-2
5689	4.2623678005E-2
5690	4.2623678005E-2
5691	4.2623678005E-2
5692	4.2623678005E-2
5693	4.2623678005E-2
5694	4.2623678005E-2
5695	4.2623678005E-2
5696	4.2623678005E-2
5697	4.2623678005E-2
5698	4.2623678005E-2
5699	4.2623678005E-2
5700	4.2623678005E-2
5701	4.2623678005E-2
5702	4.2623678005E-2
5703	4.2623678005E-2
5704	4.2623678005E-2
5705	4.2623678005E-2
5706	4.2623678005E-2
5707	4.2623678005E-2
5708	4.2623678005E-2
5709	4.2623678005E-2
5710	4.2623678005E-2
5711	4.2623678005E-2
5712	4.2623678005E-2
5713	4.2623678005E-2
5714	4.2623678005E-2
5715	4.2623678005E-2
5716	4.2623678005E-2
5717	4.2623678005E-2
5718	4.2623678005E-2
5719	4.2623678005E-2
5720	4.2623678005E-2
5721	4.2623678005E-2
5722	4.2623678005E-2
5723	4.2623678005E-2
5724	4.2623678005E-2
5725	4.2623678005E-2
5726	4.2623678005E-2
5727	4.2623678005E-2
5728	4.2623678005E-2
5729	4.2623678005E-2
5730	4.2623678005E-2
5731	4.2623678005E-2
5732	4.2623678005E-2
5733	4.2623678005E-2
5734	4.2623678005E-2
5735	4.2623678005E-2
5736	4.2623678005E-2
5737	4.2623678005E-2
5738	4.2623678005E-2
5739	4.2623678005E-2
5740	4.2623678005E-2
5741	4.2623678005E-2
5742	4.2623678005E-2
5743	4.2623678005E-2
5744	4.2623678005E-2
5745	4.2623678005E-2
5746	4.2623678005E-2
5747	4.2623678005E-2
5748	4.2623678005E-2
5749	4.2623678005E-2
5750	4.2623678005E-2
5751	4.2623678005E-2
5752	4.2623678005E-2
5753	4.2623678005E-2
5754	4.2623678005E-2
5755	4.2623678005E-2
5756	4.2623678005E-2
5757	4.2623678005E-2
5758	4.2623678005E-2
5759	4.2623678005E-2
5760	4.2623678005E-2
5761	4.2623678005E-2
5762	4.2623678005E-2
5763	4.2623678005E-2
5764	4.2623678005E-2
5765	4.2623678005E-2
5766	4.2623678005E-2
5767	4.2623678005E-2
5768	4.2623678005E-2
5769	4.2623678005E-2
5770	4.2623678005E-2
5771	4.2623678005E-2
5772	4.2623678005E-2
5773	4.2623678005E-2
5774	4.2623678005E-2
5775	4.2623678005E-2
5776	4.2623678005E-2
5777	4.2623678005E-2
5778	4.2623678005E-2
5779	4.2623678005E-2
5780	4.2623678005E-2
5781	4.2623678005E-2
5782	4.2623678005E-2
5783	4.2623678005E-2
5784	4.2623678005E-2
5785	4.2623678005E-2
5786	4.2623678005E-2
5787	4.2623678005E-2
5788	4.2623678005E-2
5789	4.2623678005E-2
5790	4.2623678005E-2
5791	4.2623678005E-2
5792	4.2623678005E-2
5793	4.2623678005E-2
5794	4.2623678005E-2
5795	4.2623678005E-2
5796	4.2623678005E-2
5797	4.2623678005E-2
5798	4.2623678005E-2
5799	4.2623678005E-2
5800	4.2623678005E-2
5801	4.2623678005E-2
5802	4.2623678005E-2
5803	4.2623678005E-2
5804	4.2623678005E-2
5805	4.2623678005E-2
5806	4.2623678005E-2
5807	4.2623678005E-2
5808	4.2623678005E-2
5809	4.2623678005E-2
5810	4.2623678005E-2
5811	4.2623678005E-2
5812	4.2623678005E-2
5813	4.2623678005E-2
5814	4.2623678005E-2
5815	4.2623678005E-2
5816	4.2623678005E-2
5817	4.2623678005E-2
5818	4.2623678005E-2
5819	4.2623678005E-2
5820	4.2623678005E-2
5821	4.2623678005E-2
5822	4.2623678005E-2
5823	4.2623678005E-2
5824	4.2623678005E-2
5825	4.2623678005E-2
5826	4.2623678005E-2
5827	4.2623678005E-2
5828	4.2623678005E-2
5829	4.2623678005E-2
5830	4.2623678005E-2
5831	4.2623678005E-2
5832	4.2623678005E-2
5833	4.2623678005E-2
5834	4.2623678005E-2
5835	4.2623678005E-2
5836	4.2623678005E-2
5837	4.2623678005E-2
5838	4.2623678005E-2
5839	4.2623678005E-2
5840	4.2623678005E-2
5841	4.2623678005E-2
5842	4.2623678005E-2
5843	4.2623678005E-2
5844	4.2623678005E-2
5845	4.2623678005E-2
5846	4.2623678005E-2
5847	4.2623678005E-2
5848	4.2623678005E-2
5849	4.2623678005E-2
5850	4.2623678005E-2
5851	4.2623678005E-2
5852	4.2623678005E-2
5853	4.2623678005E-2
5854	4.2623678005E-2
5855	4.2623678005E-2
5856	4.2623678005E-2
5857	4.2623678005E-2
5858	4.2623678005E-2
5859	4.2623678005E-2
5860	4.2623678005E-2
5861	4.2623678005E-2
5862	4.2623678005E-2
5863	4.2623678005E-2
5864	4.2623678005E-2
5865	4.2623678005E-2
5866	4.2623678005E-2
5867	4.2623678005E-2
5868	4.2623678005E-2
5869	4.2623678005E-2
5870	4.2623678005E-2
5871	4.2623678005E-2
5872	4.2623678005E-2
5873	4.2623678005E-2
5874	4.2623678005E-2
5875	4.2623678005E-2
5876	4.2623678005E-2
5877	4.2623678005E-2
5878	4.2623678005E-2
5879	4.2623678005E-2
5880	4.2623678005E-2
5881	4.2623678005E-2
5882	4.2623678005E-2
5883	4.2623678005E-2
5884	4.2623678005E-2
5885	4.2623678005E-2
5886	4.2623678005E-2
5887	4.2623678005E-2
5888	4.2623678005E-2
5889	4.2623678005E-2
5890	4.2623678005E-2
5891	4.2623678005E-2
5892	4.2623678005E-2
5893	4.2623678005E-2
5894	4.2623678005E-2
5895	4.2623678005E-2
5896	4.2623678005E-2
5897	4.2623678005E-2
5898	4.2623678005E-2
5899	4.2623678005E-2
5900	4.2623678005E-2
5901	4.2623678005E-2
5902	4.2623678005E-2
5903	4.2623678005E-2
5904	4.2623678005E-2
5905	4.2623678005E-2
5906	4.2623678005E-2
5907	4.2623678005E-2
5908	4.2623678005E-2
5909	4.2623678005E-2
5910	4.2623678005E-2
5911	4.2623678005E-2
5912	4.2623678005E-2
5913	4.2623678005E-2
5914	4.2623678005E-2
5915	4.2623678005E-2
5916	4.2623678005E-2
5917	4.2623678005E-2
5918	4.2623678005E-2
5919	4.2623678005E-2
5920	4.2623678005E-2
5921	4.2623678005E-2
5922	4.2623678005E-2
5923	4.2623678005E-2
5924	4.2623678005E-2
5925	4.2623678005E-2
5926	4.2623678005E-2
5927	4.2623678005E-2
5928	4.2623678005E-2
5929	4.2623678005E-2
5930	4.2623678005E-2
5931	4.2623678005E-2
5932	4.2623678005E-2
5933	4.2623678005E-2
5934	4.2623678005E-2
5935	4.2623678005E-2
5936	4.2623678005E-2
5937	4.2623678005E-2
5938	4.2623678005E-2
5939	4.2623678005E-2
5940	4.2623678005E-2
5941	4.2623678005E-2
5942	4.2623678005E-2
5943	4.2623678005E-2
5944	4.2623678005E-2
5945	4.2623678005E-2
5946	4.2623678005E-2
5947	4.2623678005E-2
5948	4.2623678005E-2
5949	4.2623678005E-2
5950	4.2623678005E-2
5951	4.2623678005E-2
5952	4.2623678005E-2
5953	4.2623678005E-2
5954	4.2623678005E-2
5955	4.2623678005E-2
5956	4.2623678005E-2
5957	4.2623678005E-2
5958	4.2623678005E-2
5959	4.2623678005E-2
5960	4.2623678005E-2
5961	4.2623678005E-2
5962	4.2623678005E-2
5963	4.2623678005E-2
5964	4.2623678005E-2
5965	4.2623678005E-2
5966	4.2623678005E-2
5967	4.2623678005E-2
5968	4.2623678005E-2
5969	4.2623678005E-2
5970	4.2623678005E-2
5971	4.2623678005E-2
5972	4.2623678005E-2
5973	4.2623678005E-2
5974	4.2623678005E-2
5975	4.2623678005E-2
5976	4.2623678005E-2
5977	4.2623678005E-2
5978	4.2623678005E-2
5979	4.2623678005E-2
5980	4.2623678005E-2
5981	4.2623678005E-2
5982	4.2623678005E-2
5983	4.2623678005E-2
5984	4.2623678005E-2
5985	4.2623678005E-2
5986	4.2623678005E-2
5987	4.2623678005E-2
5988	4.2623678005E-2
5989	4.2623678005E-2
5990	4.2623678005E-2
5991	4.2623678005E-2
5992	4.2623678005E-2
5993	4.2623678005E-2
5994	4.2623678005E-2
5995	4.2623678005E-2
5996	4.2623678005E-2
5997	4.2623678005E-2
5998	4.2623678005E-2
5999	4.2623678005E-2
6000	4.2623678005E-2
6001	4.2623678005E-2
6002	4.2623678005E-2
6003	4.2623678005E-2
6004	4.2623678005E-2
6005	4.2623678005E-2
6006	4.2623678005E-2
6007	4.2623678005E-2
6008	4.2623678005E-2
6009	4.2623678005E-2
6010	4.2623678005E-2
6011	4.2623678005E-2
6012	4.2623678005E-2
6013	4.2623678005E-2
6014	4.2623678005E-2
6015	4.2623678005E-2
6016	4.2623678005E-2
6017	4.2623678005E-2
6018	4.2623678005E-2
6019	4.2623678005E-2
6020	4.2623678005E-2
6021	4.2623678005E-2
6022	4.2623678005E-2
6023	4.2623678005E-2
6024	4.2623678005E-2
6025	4.2623678005E-2
6026	4.2623678005E-2
6027	4.2623678005E-2
6028	4.2623678005E-2
6029	4.2623678005E-2
6030	4.2623678005E-2
6031	4.2623678005E-2
6032	4.2623678005E-2
6033	4.2623678005E-2
6034	4.2623678005E-2
6035	4.2623678005E-2
6036	4.2623678005E-2
6037	4.2623678005E-2
6038	4.2623678005E-2
6039	4.2623678005E-2
6040	4.2623678005E-2
6041	4.2623678005E-2
6042	4.2623678005E-2
6043	4.2623678005E-2
6044	4.2623678005E-2
6045	4.2623678005E-2
6046	4.2623678005E-2
6047	4.2623678005E-2
6048	4.2623678005E-2
6049	4.2623678005E-2
6050	4.2623678005E-2
6051	4.2623678005E-2
6052	4.2623678005E-2
6053	4.2623678005E-2
6054	4.2623678005E-2
6055	4.2623678005E-2
6056	4.2623678005E-2
6057	4.2623678005E-2
6058	4.2623678005E-2
6059	4.2623678005E-2
6060	4.2623678005E-2
6061	4.2623678005E-2
6062	4.2623678005E-2
6063	4.2623678005E-2
6064	4.2623678005E-2
6065	4.2623678005E-2
6066	4.2623678005E-2
6067	4.2623678005E-2
6068	4.2623678005E-2
6069	4.2623678005E-2
6070	4.2623678005E-2
6071	4.2623678005E-2
6072	4.2623678005E-2
6073	4.2623678005E-2
6074	4.2623678005E-2
6075	4.2623678005E-2
6076	4.2623678005E-2
6077	4.2623678005E-2
6078	4.2623678005E-2
6079	4.2623678005E-2
6080	4.2623678005E-2
6081	4.2623678005E-2
6082	4.2623678005E-2
6083	4.2623678005E-2
6084	4.2623678005E-2
6085	4.2623678005E-2
